StartTime,Label,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Age,Height,Weight,Gender
31.07.2024 15:49,Dip,"-0.7998009920120239,5.049454212188721,7.370491981506348,6.856633186340332,11.676376342773438,6.40438985824585,11.268400192260742,8.803194046020508,11.556735038757324,10.058828353881836,7.640881061553955,7.3160552978515625,3.372683525085449,11.840883255004883","7.420741081237793,10.27597713470459,8.783453941345215,8.444271087646484,5.511867046356201,3.0215368270874023,2.0093727111816406,-1.0977073907852173,-0.09990034252405167,1.8867406845092773,6.193821430206299,7.884350776672363,8.96829891204834,5.755934715270996","-1.2969099283218384,1.3543375730514526,0.022133609279990196,1.470389485359192,1.2885349988937378,2.018345832824707,3.1794631481170654,3.9661035537719727,3.721437454223633,2.2636101245880127,1.0474581718444824,0.267397940158844,-0.9702895879745483,1.6205391883850098","0.8991936445236206,0.5975789427757263,0.6571382880210876,-0.45036038756370544,-1.0080803632736206,0.41263946890830994,0.3452915847301483,-0.2733621895313263,-0.41493022441864014,-0.9263771176338196,-1.017701506614685,-0.8710938692092896,-0.05650503560900688,0.7171558141708374","-0.7580837607383728,-0.5644394755363464,-1.3599387407302856,-1.9052886962890625,-0.38866302371025085,0.7864890098571777,1.0392345190048218,1.7737998962402344,0.6852380633354187,0.5627595782279968,-0.15913039445877075,0.30375275015830994,-0.5590944290161133,-0.5059491395950317","-1.7802140712738037,-2.3467915058135986,-2.4165828227996826,-2.4798073768615723,-1.8836029767990112,1.4569135904312134,1.4622586965560913,1.543809175491333,1.5706872940063477,1.4917329549789429,1.4811954498291016,1.0242682695388794,0.3859141170978546,-1.2105822563171387",30,178,82,male
31.07.2024 15:49,Dip,"-0.9990034699440002,3.0723843574523926,9.05563735961914,5.01296329498291,12.306286811828613,8.270791053771973,10.238887786865234,10.7766752243042,10.393224716186523,9.060422897338867,7.221538543701172,7.309474945068359,2.9629125595092773","7.0025954246521,8.760123252868652,8.236095428466797,6.137589931488037,6.198009014129639,3.6221351623535156,-0.11066804826259613,-0.527019202709198,-0.7363911867141724,2.2133610248565674,6.025127410888672,9.229117393493652,7.919644832611084","0.4378865361213684,-0.47198426723480225,1.3226326704025269,-0.4660021960735321,3.566502094268799,4.513461589813232,4.363312244415283,4.604389190673828,5.4951171875,3.119044303894043,1.602592945098877,0.397208571434021,-0.8195417523384094","1.1157454252243042,0.764955997467041,0.35033121705055237,-0.9353874325752258,-0.4167627990245819,0.6055201888084412,0.22479841113090515,-0.42119157314300537,-0.3576616048812866,-0.8710938692092896,-1.1264355182647705,-0.6217080950737,0.22663100063800812","-0.8419250249862671,-0.9146180152893066,-1.523956060409546,-0.7299839854240417,0.9254608750343323,-0.46273043751716614,1.2069170475006104,0.9001099467277527,0.7276932001113892,1.5082262754440308,1.1423180103302002,0.4729624092578888,0.14996741712093353","-2.062739133834839,-2.1117610931396484,-2.4168882369995117,-2.3235785961151123,0.32299500703811646,2.420095443725586,1.743256688117981,1.4280502796173096,1.4734070301055908,1.320385217666626,1.4694362878799438,0.6517932415008545,0.22540926933288574",30,178,82,male
31.07.2024 15:49,Dip,"10.677970886230469,4.940580368041992,2.94975209236145,6.306283950805664,10.408778190612793,9.251250267028809,8.219346046447754,10.123434066772461,9.173483848571777,8.560921669006348,7.937591075897217,0.4486542344093323","5.467001438140869,7.858627796173096,7.530810832977295,5.869594097137451,6.936792850494385,3.0765717029571533,1.6546368598937988,-2.42512583732605,-0.916451096534729,3.717249870300293,6.186044692993164,7.883154392242432","-0.04247260093688965,0.2273181527853012,-1.5930216312408447,-0.12861421704292297,3.01196551322937,1.9812572002410889,5.284548759460449,3.102294445037842,5.662614822387695,5.2869415283203125,1.5535401105880737,-1.673181176185608","0.7538077235221863,0.794277548789978,0.77472984790802,0.2373211532831192,-0.7527387142181396,-0.09972374886274338,0.0659734457731247,-0.4001167416572571,-0.008399397134780884,-0.7507534027099609,-0.75105881690979,-1.4746286869049072","-1.0134254693984985,-0.969443142414093,-0.9379835724830627,-1.7825047969818115,-1.5294538736343384,1.4208725690841675,-0.02229658141732216,1.0677924156188965,0.9353874325752258,-0.03497203439474106,0.6887505650520325,0.5899431109428406","-1.457066297531128,-1.8208365440368652,-2.3519840240478516,-2.5059218406677246,-1.4582880735397339,0.7938193678855896,2.1180224418640137,1.7660114765167236,1.534035325050354,1.561829686164856,1.4088079929351807,0.8872817754745483",30,178,82,male
31.07.2024 15:49,Dip,"10.99741268157959,6.434299945831299,6.97268533706665,9.77826976776123,9.628718376159668,11.271390914916992,9.943374633789062,9.373882293701172,9.954142570495605,9.814760208129883,7.231110095977783,5.675177097320557,3.7393836975097656,1.445863127708435","5.262415409088135,7.462615489959717,8.030911445617676,5.982056617736816,3.5886356830596924,2.1816561222076416,-1.934597134590149,-1.6325032711029053,1.7808582782745361,4.491926193237305,7.520641803741455,7.741977691650391,7.09292459487915,9.171091079711914","1.9196419715881348,-1.8831514120101929,-0.4295116662979126,3.373281717300415,5.812764644622803,3.0000014305114746,2.929413080215454,5.259424209594727,4.5583271980285645,0.25722843408584595,1.700698733329773,-1.9615163803100586,-1.8580267429351807,-1.485344648361206","-0.508087158203125,0.8851437568664551,1.3283264636993408,0.5477933883666992,1.0212140083312988,0.4213443100452423,-0.04108068719506264,-0.12736541032791138,0.5248859524726868,-0.3868304193019867,-0.5042692422866821,-0.9291260242462158,-0.5566509366035461,-1.3883439302444458","0.4147774875164032,0.42699480056762695,0.24174992740154266,-0.6487388610839844,-1.064738154411316,-1.3446670770645142,-1.640020489692688,0.04703662544488907,0.0029016099870204926,0.8124507665634155,0.6633996367454529,-0.2002110779285431,0.49617528915405273,0.45173484086990356","0.347276896238327,-0.47800204157829285,-1.4674509763717651,-2.1762075424194336,-2.314110279083252,-2.3577871322631836,-2.3296873569488525,-0.37308594584465027,2.0943515300750732,1.6389514207839966,1.511891484260559,1.600925087928772,1.4480561017990112,0.5868887901306152",30,178,82,male
31.07.2024 15:58,Dip,"0.9421738982200623,2.5782663822174072,2.032104730606079,2.3234307765960693,2.96111798286438,4.493122577667236,4.518845558166504,5.974878311157227,6.927221775054932,6.5318074226379395,6.296114444732666,7.2089762687683105,7.517650604248047,8.154141426086426,7.891529083251953,9.345169067382812,9.10827922821045,7.533802032470703,6.840481758117676,6.491129398345947,2.557927370071411,3.820141315460205","10.006784439086914,9.138788223266602,9.402596473693848,8.811569213867188,8.976076126098633,8.368298530578613,8.724231719970703,8.35453987121582,6.99541711807251,7.022336483001709,6.001797199249268,6.488138675689697,4.07258415222168,3.171088218688965,2.568695068359375,1.750349760055542,3.88594388961792,4.793421745300293,6.175277233123779,8.314460754394531,8.266005516052246,7.490731239318848","0.6538388133049011,0.24945175647735596,0.373878538608551,0.20039889216423035,0.5401797294616699,1.1168500185012817,1.0630114078521729,1.4386845827102661,2.2773690223693848,2.868396043777466,2.724228620529175,3.397808074951172,4.60857629776001,4.932804107666016,5.30847692489624,5.867799282073975,5.445466041564941,3.7663028240203857,2.210968017578125,1.5720844268798828,-0.27816563844680786,0.09212367236614227","0.04993823543190956,0.06551529467105865,0.07284568250179291,0.0025961773935705423,-0.06688974797725677,-0.15317445993423462,-0.2638937830924988,-0.1814269721508026,-0.33078351616859436,-0.3781255781650543,-0.46731191873550415,-0.5952881574630737,-0.6354525685310364,-0.5380195379257202,-0.2926044464111328,0.5526803135871887,0.6879869699478149,0.7991644740104675,0.8619308471679688,0.5751296281814575,-0.13866640627384186,-0.3165809214115143","-0.1241583600640297,0.10323622822761536,0.016035212203860283,0.20815233886241913,0.26740625500679016,0.4885394871234894,0.5065600275993347,0.45142942667007446,0.47540587186813354,0.38866302371025085,0.5887213945388794,0.3744603991508484,0.2981022298336029,0.1992947906255722,0.048716504126787186,-0.3404046595096588,-0.6543893814086914,-0.7536550164222717,-0.7693848013877869,-1.2696833610534668,-0.4285219609737396,0.43020185828208923","0.11927144229412079,0.2860376536846161,0.3810271918773651,0.499382346868515,0.6922630667686462,0.799011766910553,0.831845760345459,0.726471483707428,0.6675229668617249,0.7186829447746277,0.8365799784660339,0.9117164015769958,0.8381071090698242,0.8132143616676331,0.2819143235683441,-1.037249207496643,-1.5323554277420044,-1.7285959720611572,-1.6559029817581177,-2.030057907104492,-0.8092437386512756,0.5025894045829773",25,183,86,male
31.07.2024 15:58,Dip,"3.3882367610931396,4.046263217926025,5.478367328643799,5.3347978591918945,6.2530436515808105,6.359524250030518,7.685746192932129,8.051250457763672,8.110472679138184,9.1112699508667,9.652048110961914,9.08135986328125,7.331010341644287,5.862415313720703,4.342973232269287","8.612964630126953,9.682557106018066,8.556734085083008,7.872984886169434,7.46201753616333,6.775875568389893,4.555335998535156,3.6227335929870605,2.888136863708496,1.0043872594833374,1.8287147283554077,3.284747362136841,5.556134223937988,7.945965766906738,7.802396297454834","-0.5252245664596558,1.0875378847122192,1.9896320104599,2.7672994136810303,3.2967114448547363,3.513859987258911,4.310669898986816,4.694119930267334,4.902893543243408,5.803193092346191,5.925825119018555,4.456034183502197,2.4987051486968994,1.750349760055542,-0.9068797826766968","-0.31810808181762695,-0.3634648323059082,-0.41813725233078003,-0.4508185386657715,-0.4153883755207062,-0.40591996908187866,-0.5664247870445251,-0.49984049797058105,-0.5004513263702393,0.23426681756973267,0.7597636580467224,0.9952521920204163,0.9993755221366882,0.6383541822433472,-0.14248432219028473","1.0897835493087769,0.4847215712070465,0.7490735054016113,0.42348232865333557,0.2223549485206604,0.2984076738357544,0.10002918541431427,0.08231408894062042,0.08216137439012527,-0.0455094613134861,-0.2756529450416565,-0.9101892113685608,-1.004873275756836,-1.7092009782791138,-0.18096883594989777","1.0386236906051636,0.9272934198379517,0.6795876026153564,0.8547531962394714,0.9202684760093689,1.0374019145965576,0.9605855941772461,0.915534257888794,0.8581129312515259,-0.294895201921463,-1.1552989482879639,-1.9825631380081177,-2.085494041442871,-2.1710150241851807,-0.8446739315986633",25,183,86,male
31.07.2024 15:58,Dip,"2.912065267562866,3.5910286903381348,5.7649078369140625,6.610172748565674,7.066005229949951,6.759125709533691,7.054041385650635,7.1958160400390625,7.9728851318359375,7.932805061340332,8.60758113861084,9.866206169128418,8.994620323181152,7.165307521820068,6.209374904632568,5.3246283531188965","7.3675007820129395,9.234500885009766,8.474181175231934,6.772884368896484,8.172087669372559,5.959922790527344,5.702096462249756,4.700700283050537,3.3750762939453125,1.9369899034500122,1.052243709564209,1.7832510471343994,3.1387851238250732,5.861817359924316,7.311269760131836,8.062616348266602","-0.6807580590248108,-0.389431893825531,1.8340985774993896,2.0207388401031494,3.064009428024292,2.8079774379730225,3.8638103008270264,4.29451847076416,4.280161380767822,3.9661035537719727,5.508277893066406,5.338985443115234,5.337789058685303,2.833700180053711,1.7778671979904175,-0.37866419553756714","-0.24633140861988068,-0.26343563199043274,-0.20112738013267517,-0.29306259751319885,-0.16172657907009125,-0.2047925740480423,-0.413555771112442,-0.5580254197120667,-0.5293147563934326,-0.5041165351867676,0.28420504927635193,0.7780895829200745,1.1702650785446167,1.1400272846221924,0.47830748558044434,-0.00427605677396059","0.7089090943336487,1.040150761604309,0.4986187517642975,0.7199047207832336,0.251676470041275,0.39645153284072876,0.31749722361564636,0.14584407210350037,0.037110064178705215,-0.007177666760981083,-0.11957687139511108,-0.11743884533643723,-0.7073819637298584,-1.0709995031356812,-1.5531249046325684,-1.228297233581543","0.7961101531982422,1.3571898937225342,1.122464895248413,0.9873109459877014,0.7890852093696594,0.7289149761199951,0.7290676832199097,0.7970264554023743,0.8639161586761475,0.7825183868408203,-0.27122417092323303,-0.99876469373703,-1.731955647468567,-1.743256688117981,-1.7377588748931885,-1.7066047191619873",25,183,86,male
31.07.2024 15:58,Dip,"4.198805332183838,6.294918060302734,5.563312530517578,3.982254981994629,5.703890800476074,7.052246570587158,5.129613399505615,8.154739379882812,8.60040283203125,8.088338851928711,9.332008361816406,9.299705505371094,9.765707015991211,6.904489517211914,7.929814338684082,5.410770416259766,5.701498031616211,5.544768333435059","5.7511491775512695,6.788437843322754,9.165108680725098,7.693522930145264,6.235695838928223,6.792026996612549,6.0370917320251465,4.115654945373535,3.1968109607696533,2.8187451362609863,1.1670992374420166,1.7180466651916504,2.627917528152466,4.097110748291016,6.1573309898376465,8.11525821685791,6.182455539703369,5.309075355529785","0.6394818425178528,-0.49232324957847595,0.9200403094291687,1.1156535148620605,2.4526431560516357,3.666402578353882,2.861815929412842,4.221537113189697,4.975276470184326,4.749154567718506,5.490331649780273,6.385247230529785,5.98444938659668,3.3343982696533203,3.232105255126953,0.6358926296234131,0.5623133182525635,1.815554141998291","-0.2756529450416565,-0.3500257730484009,-0.21991148591041565,-0.260992169380188,-0.5508477091789246,-0.34147366881370544,-0.4836525619029999,-0.49785518646240234,-0.42959097027778625,-0.5007568001747131,0.04459316283464432,0.3874412775039673,0.9778425693511963,0.9049968719482422,0.7976372838020325,0.394618958234787,-0.18539759516716003,-0.18096883594989777","0.21105393767356873,1.1594222784042358,0.5514585971832275,0.6881396770477295,0.6479753255844116,0.035582900047302246,0.4476115107536316,0.1635591685771942,0.2246456891298294,-0.008399397134780884,0.28680121898651123,-0.05192354694008827,-0.7118107080459595,-0.7499898076057434,-1.2428053617477417,-1.7634152173995972,-0.6299547553062439,0.7328855991363525","0.12889257073402405,1.0459539890289307,0.8579602241516113,0.9166033267974854,0.7105889916419983,0.7754934430122375,0.831234872341156,0.7266241908073425,0.8006916046142578,0.70692378282547,0.2617557644844055,-0.47769662737846375,-1.5511395931243896,-1.8090773820877075,-1.8620699644088745,-2.0835087299346924,-1.7145460844039917,0.759305477142334",25,183,86,male
31.07.2024 15:58,Dip,"1.9387845993041992,5.0087761878967285,6.265605926513672,4.921437740325928,6.1328043937683105,8.112865447998047,7.09292459487915,8.412566184997559,8.903693199157715,9.449256896972656,10.487143516540527,8.459226608276367,7.615756034851074,7.3537421226501465,4.2346978187561035,5.660222053527832","9.400203704833984,8.13679313659668,8.669196128845215,7.201199531555176,6.967899322509766,5.371288776397705,4.949553489685059,4.030111312866211,2.042872428894043,0.48454657196998596,0.30927231907844543,1.6965112686157227,3.916452407836914,6.782455921173096,8.256434440612793,6.250650882720947","0.2847459018230438,1.9567307233810425,1.8574285507202148,1.8681962490081787,2.593221426010132,3.8871402740478516,4.034298896789551,3.844069480895996,4.556532382965088,5.173880577087402,6.03110933303833,4.923232555389404,4.952544689178467,2.091326951980591,-0.9684949517250061,-1.0121639966964722","-0.2955060601234436,-0.36193767189979553,-0.15653422474861145,-0.3465133011341095,-0.4537201523780823,-0.40683624148368835,-0.40973785519599915,-0.5451972484588623,-0.43799036741256714,-0.3292563557624817,0.778853178024292,1.14873206615448,0.916450560092926,0.5436700582504272,0.44547349214553833,-0.18249599635601044","1.055269718170166,0.8384125232696533,0.14508049190044403,0.2587014436721802,0.39156460762023926,0.204487144947052,0.12996158003807068,0.14676037430763245,0.06551529467105865,0.06872233748435974,0.08796459436416626,-0.12247848510742188,-1.03984534740448,-1.533729910850525,-1.905441403388977,0.42180246114730835","1.0882564783096313,0.9630290865898132,0.835358202457428,0.8946121335029602,0.8811731338500977,0.8405506014823914,0.8996517658233643,0.9549350738525391,0.9569203853607178,0.6168211698532104,-0.9001099467277527,-1.481042742729187,-1.8727601766586304,-1.9639317989349365,-2.0984747409820557,0.22021691501140594",25,183,86,male
31.07.2024 15:58,Dip,"6.211169242858887,3.955335855484009,7.03489875793457,6.868597507476807,7.039085865020752,7.017550468444824,7.646862983703613,8.349156379699707,7.558926582336426,10.915458679199219,9.509077072143555,7.39980411529541,7.609774112701416,4.524827480316162,6.609574317932129,4.226323127746582","7.308278560638428,9.06580638885498,7.213762283325195,7.013961315155029,6.798607349395752,4.350151538848877,3.3403804302215576,2.293520450592041,1.2550355195999146,0.5569294691085815,0.8727820515632629,4.347758769989014,6.057430744171143,8.21276569366455,3.5168511867523193,8.404191017150879","-0.39421752095222473,0.2913261651992798,1.810170292854309,3.372683525085449,4.148556232452393,3.221935749053955,4.474578380584717,4.60558557510376,5.5692949295043945,6.263213157653809,5.449653625488281,4.057629108428955,2.6219353675842285,0.45583271980285645,3.415156126022339,-0.10348957777023315","-0.3271183371543884,-0.38148534297943115,-0.26313021779060364,-0.3689626157283783,-0.33017265796661377,-0.5459607839584351,-0.5902485251426697,-0.417679101228714,-0.21471913158893585,0.3594942092895508,0.9282097220420837,0.8153523802757263,0.6391177773475647,0.4918992519378662,-0.10399980843067169,-0.21471913158893585","1.1201741695404053,0.7347181439399719,0.6919575929641724,0.4634940028190613,0.09758572280406952,0.3039054572582245,0.12476922571659088,0.11530081182718277,-0.014813481830060482,0.13729196786880493,-0.4381431043148041,-1.0677924156188965,-1.2573133707046509,-1.404073715209961,0.23777928948402405,1.025948166847229","1.2202032804489136,1.2583824396133423,1.0797042846679688,1.0047205686569214,0.997848391532898,0.9857838153839111,0.9361509680747986,0.8269588351249695,0.24129177629947662,-0.6096435189247131,-1.8396207094192505,-1.9843957424163818,-2.1757493019104004,-2.219578981399536,-0.2838996350765228,1.0041097402572632",25,183,86,male
31.07.2024 15:58,Dip,"5.434698581695557,5.535196781158447,4.591826438903809,6.118447303771973,7.368697166442871,8.244470596313477,8.565707206726074,8.174480438232422,8.078767776489258,9.770493507385254,9.798608779907227,8.518448829650879,7.466803073883057,7.026523590087891,3.4845480918884277,8.927022933959961","8.39282512664795,7.41416072845459,7.6498541831970215,7.115057945251465,5.54177713394165,4.826921463012695,4.079164505004883,3.2578279972076416,2.0440688133239746,1.1521440744400024,0.4905286431312561,3.4432718753814697,3.5222349166870117,7.819146156311035,8.021339416503906,3.8147575855255127","0.08315058797597885,1.932204246520996,2.0554347038269043,2.3473589420318604,2.358126640319824,2.737389087677002,4.502694129943848,4.728217601776123,4.661816596984863,5.632106304168701,5.833103179931641,4.744369029998779,3.5030922889709473,2.287538528442383,-0.5760720372200012,1.3597214221954346","-0.2750420868396759,-0.1869247704744339,-0.23228150606155396,-0.2635883390903473,-0.2652682363986969,-0.37919458746910095,-0.2970332205295563,-0.37201693654060364,-0.44516804814338684,-0.15424346923828125,0.6743952035903931,0.813825249671936,0.8399397134780884,0.627358615398407,0.37461310625076294,-0.28496864438056946","0.7699956297874451,0.3651446998119354,0.3378084897994995,0.0555887371301651,0.2837468981742859,0.36102136969566345,0.29733866453170776,0.15546520054340363,0.07864890247583389,0.2519819140434265,-0.10522153973579407,-0.6096435189247131,-0.6743952035903931,-1.356731653213501,-1.6656768321990967,0.6820310354232788","0.8559749126434326,0.840397834777832,0.8216137290000916,0.8210029006004333,0.9439395070075989,0.8487972617149353,0.774118959903717,0.8119926452636719,0.6664539575576782,0.22418753802776337,-1.3811663389205933,-1.7718145847320557,-1.9698877334594727,-2.0668625831604004,-2.216524600982666,0.18219055235385895",25,183,86,male
31.07.2024 15:58,Dip,"3.941577196121216,2.441875457763672,3.59043025970459,6.486343860626221,5.785246849060059,6.422336101531982,7.710272789001465,8.416753768920898,9.07119083404541,9.058030128479004,9.795019149780273,7.60080099105835,5.914459228515625,4.391427993774414,4.488935470581055","7.8041911125183105,8.803194046020508,8.200801849365234,6.887740135192871,7.640881061553955,6.092126369476318,5.162514686584473,4.081557273864746,2.1649062633514404,2.0931215286254883,1.5978072881698608,3.9523448944091797,6.519245147705078,5.819942951202393,7.107281684875488","-0.02632104977965355,1.3310075998306274,1.9555343389511108,3.174079179763794,3.82373046875,2.8211379051208496,3.7944185733795166,3.7507495880126953,3.5330026149749756,4.402793884277344,5.3246283531188965,4.202992916107178,1.7072789669036865,0.44446679949760437,-0.3314059376716614","-0.4784601926803589,-0.10201449692249298,-0.2935207486152649,-0.28237244486808777,-0.21441370248794556,-0.26939156651496887,-0.3568980097770691,-0.3816380500793457,-0.38209620118141174,-0.2889392673969269,-0.08643743395805359,0.4590652287006378,0.7733554244041443,0.5551238059997559,0.5707008838653564","1.0490083694458008,0.2932153046131134,0.57436603307724,0.37048977613449097,-0.10797043144702911,-0.006261368747800589,-0.012828170321881771,0.12202033400535583,0.20891591906547546,0.23487769067287445,0.16737708449363708,0.03420845419168472,-0.23747386038303375,-0.9166033267974854,-1.2082914113998413","0.7457137703895569,0.9133962392807007,0.9358455538749695,0.7577783465385437,0.7483099102973938,0.7560984492301941,0.759916365146637,0.7728972434997559,0.6533203721046448,0.560468852519989,-0.09147707372903824,-1.4732542037963867,-1.9274325370788574,-2.1739165782928467,-1.9753854274749756",25,183,86,male
31.07.2024 15:58,Dip,"5.302495002746582,2.5674986839294434,4.24785852432251,6.8967132568359375,6.100501537322998,6.39721155166626,7.9830546379089355,8.38684368133545,8.929415702819824,8.437092781066895,8.653044700622559,8.790632247924805,10.025328636169434,8.307880401611328,8.517850875854492,6.280561447143555,6.040680885314941,6.612565517425537","8.618349075317383,8.749954223632812,8.409575462341309,7.383054256439209,7.380661487579346,6.856633186340332,4.633102893829346,4.731806755065918,3.252444267272949,3.193819999694824,2.414358139038086,0.9254241585731506,0.2632105052471161,1.6713865995407104,4.0666022300720215,7.478767395019531,8.172087669372559,4.112663745880127","0.7746763229370117,1.4626128673553467,2.087737798690796,3.387040376663208,2.9318058490753174,2.2127628326416016,2.480160713195801,3.4468610286712646,2.7451658248901367,3.7328033447265625,4.847260475158691,4.292723655700684,6.497111797332764,5.210371494293213,4.339982032775879,3.0041887760162354,0.3290131092071533,2.23848557472229","0.13255776464939117,-0.29107728600502014,-0.30573806166648865,-0.38377609848976135,-0.21807889640331268,-0.02229658141732216,-0.08032877743244171,-0.11468994617462158,-0.17760907113552094,-0.21594086289405823,-0.24037547409534454,-0.22678372263908386,-0.347276896238327,-0.35033121705055237,0.027947084978222847,0.5581781268119812,0.702800452709198,0.6644686460494995","-1.0270172357559204,0.6606507897377014,0.9630290865898132,0.9066767692565918,0.48456886410713196,-0.09208793938159943,-0.08445212244987488,0.005955935921519995,-0.05772676691412926,0.006261368747800589,0.19608774781227112,0.303600013256073,0.19349156320095062,0.31520646810531616,0.0832303911447525,0.025045474991202354,-0.7869471311569214,-1.0677924156188965","-1.9097174406051636,0.4766276180744171,0.8950703144073486,0.7976372838020325,0.6473644375801086,0.6149885654449463,0.4605923891067505,0.6026185750961304,0.5972734689712524,0.6397286057472229,0.6482807397842407,0.5477933883666992,0.6548475623130798,0.45692721009254456,0.06490442901849747,-1.126588225364685,-1.6922494173049927,-1.7727309465408325",25,183,86,male
31.07.2024 15:58,Dip,"3.0616166591644287,5.828317642211914,6.1944193840026855,6.839285373687744,6.722635269165039,7.051648139953613,8.606983184814453,7.750352382659912,8.59621524810791,8.875576972961426,8.944969177246094,7.0408806800842285,6.489933013916016,4.921437740325928,5.529813289642334,2.864806890487671,2.8725836277008057,3.559323787689209","9.924830436706543,7.920242786407471,7.423732280731201,6.2159552574157715,6.326025009155273,4.879563808441162,3.6735808849334717,3.4510483741760254,2.1744775772094727,1.475175142288208,3.0897321701049805,5.1320061683654785,8.022536277770996,7.467999458312988,7.3399834632873535,9.641280174255371,9.572486877441406,8.742177963256836","0.38344982266426086,2.3054845333099365,2.5148565769195557,1.97407865524292,4.073182582855225,2.801995277404785,3.579662561416626,4.49252462387085,4.4135613441467285,5.550750255584717,6.009573936462402,2.9180471897125244,1.730010747909546,0.20099709928035736,-0.18963119387626648,0.7076773047447205,0.39122650027275085,0.04127619042992592","0.42210787534713745,0.16050484776496887,-0.36224308609962463,-0.23518311977386475,-0.23075434565544128,-0.23716843128204346,-0.08781187981367111,-0.2984076738357544,-0.2483167201280594,-0.24587325751781464,-0.2583959996700287,-0.0019853119738399982,0.5670356750488281,0.7591527700424194,0.6348416805267334,0.45494189858436584,-0.09666942805051804,-0.07681630551815033","-1.4924964904785156,-0.1319468915462494,1.1650726795196533,0.5850561857223511,0.13347405195236206,0.4069889783859253,0.055741455405950546,0.14966198801994324,0.20662516355514526,0.09376781433820724,0.1514945775270462,0.24266621470451355,-0.1134682223200798,-0.8923214077949524,-1.0994046926498413,-1.0920743942260742,-0.3045163154602051,-0.005192354787141085","-1.8694003820419312,-0.6624833345413208,1.3214542865753174,0.9657779335975647,0.6614143252372742,0.4291328489780426,0.517861008644104,0.49785518646240234,0.6055201888084412,0.6569855809211731,0.6013968586921692,0.11392636597156525,-1.1716395616531372,-1.7470746040344238,-1.8113682270050049,-1.6143641471862793,-0.4735732674598694,-0.008246680721640587",25,183,86,male
